id,slug,url
807304,hair-accessories,https://www.tiktok.com/shop/c/hair-accessories/807304
807312,pizza-focaccia,https://www.tiktok.com/shop/c/pizza-focaccia/807312
807432,gloves,https://www.tiktok.com/shop/c/gloves/807432
807440,sandwiches-wraps,https://www.tiktok.com/shop/c/sandwiches-wraps/807440
807560,belts,https://www.tiktok.com/shop/c/belts/807560
807568,soups-stews,https://www.tiktok.com/shop/c/soups-stews/807568
807688,kids-scarves-shawls,https://www.tiktok.com/shop/c/kids-scarves-shawls/807688
807696,pasta-sauces,https://www.tiktok.com/shop/c/pasta-sauces/807696
807816,watches,https://www.tiktok.com/shop/c/watches/807816
807824,deli,https://www.tiktok.com/shop/c/deli/807824
807944,kids-costume-jewelry-accessories,https://www.tiktok.com/shop/c/kids-costume-jewelry-accessories/807944
807952,prepared-meals,https://www.tiktok.com/shop/c/prepared-meals/807952
808072,earmuffs,https://www.tiktok.com/shop/c/earmuffs/808072
808336,power-inverters,https://www.tiktok.com/shop/c/power-inverters/808336
808464,solar-panels,https://www.tiktok.com/shop/c/solar-panels/808464
808584,bedding-sets-collections,https://www.tiktok.com/shop/c/bedding-sets-collections/808584
808592,charge-controllers-accessories,https://www.tiktok.com/shop/c/charge-controllers-accessories/808592
808720,solar-power-systems,https://www.tiktok.com/shop/c/solar-power-systems/808720
808840,duvets-sets,https://www.tiktok.com/shop/c/duvets-sets/808840
808848,wind-turbines,https://www.tiktok.com/shop/c/wind-turbines/808848
809096,bedspreads-coverlets,https://www.tiktok.com/shop/c/bedspreads-coverlets/809096
809352,bed-skirts,https://www.tiktok.com/shop/c/bed-skirts/809352
809480,mattress-mattress-pads-toppersprotectors,https://www.tiktok.com/shop/c/mattress-mattress-pads-toppersprotectors/809480
809608,duvet-covers-sets,https://www.tiktok.com/shop/c/duvet-covers-sets/809608
809736,mosquito-nets,https://www.tiktok.com/shop/c/mosquito-nets/809736
809864,childrens-bedding,https://www.tiktok.com/shop/c/childrens-bedding/809864
810256,aquatic-fitness-equipment,https://www.tiktok.com/shop/c/aquatic-fitness-equipment/810256
810376,sofa-covers,https://www.tiktok.com/shop/c/sofa-covers/810376
810384,agility-training-equipment,https://www.tiktok.com/shop/c/agility-training-equipment/810384
810504,curtain-blind-accessories,https://www.tiktok.com/shop/c/curtain-blind-accessories/810504
810512,sports-sleeves-support,https://www.tiktok.com/shop/c/sports-sleeves-support/810512
810640,coaches-referees-gear,https://www.tiktok.com/shop/c/coaches-referees-gear/810640
810768,trophies-medals-awards,https://www.tiktok.com/shop/c/trophies-medals-awards/810768
810888,towels,https://www.tiktok.com/shop/c/towels/810888
810896,hand-chalk,https://www.tiktok.com/shop/c/hand-chalk/810896
811024,wetsuits,https://www.tiktok.com/shop/c/wetsuits/811024
811144,textiles-fabrics,https://www.tiktok.com/shop/c/textiles-fabrics/811144
811152,sport-rainwear,https://www.tiktok.com/shop/c/sport-rainwear/811152
811280,sport-thermal-underwear,https://www.tiktok.com/shop/c/sport-thermal-underwear/811280
811408,water-shoes,https://www.tiktok.com/shop/c/water-shoes/811408
811528,sewing-accessories-haberdashery,https://www.tiktok.com/shop/c/sewing-accessories-haberdashery/811528
811536,human-hair-t-part-lace-wigs,https://www.tiktok.com/shop/c/human-hair-t-part-lace-wigs/811536
811656,sewing-machines,https://www.tiktok.com/shop/c/sewing-machines/811656
811664,human-hair-full-lace-wigs,https://www.tiktok.com/shop/c/human-hair-full-lace-wigs/811664
811784,thread,https://www.tiktok.com/shop/c/thread/811784
811792,human-hair-360-lace-wigs,https://www.tiktok.com/shop/c/human-hair-360-lace-wigs/811792
811912,needles,https://www.tiktok.com/shop/c/needles/811912
811920,human-hair-lace-front-wigs,https://www.tiktok.com/shop/c/human-hair-lace-front-wigs/811920
812048,human-hair-lace-closure-wigs,https://www.tiktok.com/shop/c/human-hair-lace-closure-wigs/812048
812176,human-hair-custom-lace-wigs,https://www.tiktok.com/shop/c/human-hair-custom-lace-wigs/812176
812296,dog-food,https://www.tiktok.com/shop/c/dog-food/812296
812304,human-hair-full-machine-wigs,https://www.tiktok.com/shop/c/human-hair-full-machine-wigs/812304
812424,dog-treats,https://www.tiktok.com/shop/c/dog-treats/812424
812432,human-hair-extensions-pieces,https://www.tiktok.com/shop/c/human-hair-extensions-pieces/812432
812552,cat-food,https://www.tiktok.com/shop/c/cat-food/812552
812560,synthetic-braided-lace-wigs,https://www.tiktok.com/shop/c/synthetic-braided-lace-wigs/812560
812680,cat-treats,https://www.tiktok.com/shop/c/cat-treats/812680
812688,synthetic-full-machine-wigs,https://www.tiktok.com/shop/c/synthetic-full-machine-wigs/812688
812816,synthetic-lace-front-wigs,https://www.tiktok.com/shop/c/synthetic-lace-front-wigs/812816
812936,beds-sofas-mats,https://www.tiktok.com/shop/c/beds-sofas-mats/812936
812944,synthetic-extensions-pieces,https://www.tiktok.com/shop/c/synthetic-extensions-pieces/812944
813064,houses,https://www.tiktok.com/shop/c/houses/813064
